SalesOrderLineKey,OrderDate,ShipDate,OrderTimeStamp,ProductKey,CustomerKey,GeographyKey,CanalKey,CanalVenta,PromocionKey,PromocionCodigo,Cantidad,UnitPrice,ImporteVenta,ImporteCosto,ShipAddressFull,InternalNotes,ETLLoadID
49491,2024-01-06 03:16:05,2024-01-10 00:22:05,2024-01-06 03:16:05.000,37,2037,7,5,Call Center,16,LOYALTY,7,787.514270,5236.97,4254.71,2636 Calle Central Apt 528 - Ref 049491,Nota interna orden 049491: validacion logistica 494920 prioridad C lote 8572abf2,ETL-20240106-049491
49492,2023-10-14 19:40:54,2023-10-20 00:40:54,2023-10-14 19:40:54.000,43,1704,8,3,Distribuidor,12,SIN_PROMO,1,150.238612,135.21,106.89,2050 Calle Central Apt 731 - Ref 049492,Nota interna orden 049492: validacion logistica 477543 prioridad C lote 6bf5c52f,ETL-20231014-049492
49493,2023-10-23 17:56:29,2023-10-26 14:17:29,2023-10-23 17:56:29.000,76,2088,16,2,Tienda Fisica,24,SIN_PROMO,7,201.537437,1410.76,1072.09,6453 Calle Central Apt 14 - Ref 049493,Nota interna orden 049493: validacion logistica 496445 prioridad B lote 04486a17,ETL-20231023-049493
49494,2024-11-14 06:52:39,2024-11-22 16:04:39,2024-11-14 06:52:39.000,24,684,23,3,Distribuidor,4,LOYALTY,5,1375.731434,5846.86,4175.45,865 Calle Central Apt 984 - Ref 049494,Nota interna orden 049494: validacion logistica 508869 prioridad A lote a442055f,ETL-20241114-049494
49495,2024-10-21 11:01:30,2024-10-27 22:34:30,2024-10-21 11:01:30.000,17,2049,21,5,Call Center,19,BLACKFRIDAY,3,206.418189,588.29,395.80,2510 Calle Central Apt 678 - Ref 049495,Nota interna orden 049495: validacion logistica 376321 prioridad A lote d3051aa5,ETL-20241021-049495
49496,2024-11-09 06:32:18,2024-11-16 11:12:18,2024-11-09 06:32:18.000,25,1255,22,1,Online,17,OUTLET,7,472.400364,3141.46,2580.86,4639 Calle Central Apt 739 - Ref 049496,Nota interna orden 049496: validacion logistica 274088 prioridad C lote cdb28a6f,ETL-20241109-049496
49497,2023-08-08 03:06:15,2023-08-15 12:22:15,2023-08-08 03:06:15.000,62,2426,31,3,Distribuidor,12,SIN_PROMO,2,227.813662,410.06,331.63,3573 Calle Central Apt 822 - Ref 049497,Nota interna orden 049497: validacion logistica 618979 prioridad A lote 8f3c930e,ETL-20230808-049497
49498,2023-12-19 10:04:59,2023-12-21 12:21:59,2023-12-19 10:04:59.000,13,1499,6,2,Tienda Fisica,11,TEMPORADA,8,430.360297,3339.60,1805.12,2968 Calle Central Apt 950 - Ref 049498,Nota interna orden 049498: validacion logistica 439062 prioridad C lote c7822af8,ETL-20231219-049498
49499,2023-10-08 00:06:55,2023-10-13 02:26:55,2023-10-08 00:06:55.000,15,1709,16,5,Call Center,6,TEMPORADA,2,1060.058243,1950.51,1537.74,3517 Calle Central Apt 881 - Ref 049499,Nota interna orden 049499: validacion logistica 429335 prioridad A lote 20237484,ETL-20231008-049499
49500,2023-11-11 02:41:31,2023-11-15 12:00:31,2023-11-11 02:41:31.000,44,983,9,4,Marketplace,5,OUTLET,3,1007.149817,2658.88,2017.50,9444 Calle Central Apt 284 - Ref 049500,Nota interna orden 049500: validacion logistica 615153 prioridad B lote f2ba4869,ETL-20231111-049500
49501,2024-07-08 18:52:10,2024-07-15 18:55:10,2024-07-08 18:52:10.000,52,2238,9,2,Tienda Fisica,7,BLACKFRIDAY,1,999.589109,849.65,547.83,5131 Calle Central Apt 957 - Ref 049501,Nota interna orden 049501: validacion logistica 916795 prioridad B lote d9bff470,ETL-20240708-049501
49502,2023-11-08 00:49:03,2023-11-11 03:41:03,2023-11-08 00:49:03.000,49,2128,30,3,Distribuidor,15,CYBER,5,459.989583,2299.95,1219.81,6540 Calle Central Apt 640 - Ref 049502,Nota interna orden 049502: validacion logistica 268988 prioridad B lote e5ce65db,ETL-20231108-049502
49503,2023-07-19 19:34:14,2023-07-28 15:15:14,2023-07-19 19:34:14.000,56,1559,17,1,Online,15,CYBER,3,522.808872,1568.43,958.80,2739 Calle Central Apt 709 - Ref 049503,Nota interna orden 049503: validacion logistica 545638 prioridad A lote 704324c9,ETL-20230719-049503
49504,2025-02-09 02:04:01,2025-02-13 10:11:01,2025-02-09 02:04:01.000,61,1705,30,3,Distribuidor,4,LOYALTY,6,773.824427,3946.50,2699.32,6040 Calle Central Apt 231 - Ref 049504,Nota interna orden 049504: validacion logistica 668386 prioridad A lote 3ae5907f,ETL-20250209-049504
49505,2023-07-26 16:11:13,2023-07-31 07:48:13,2023-07-26 16:11:13.000,75,674,18,1,Online,11,TEMPORADA,1,927.778161,899.94,748.94,4046 Calle Central Apt 89 - Ref 049505,Nota interna orden 049505: validacion logistica 274169 prioridad C lote cf914a54,ETL-20230726-049505
49506,2023-12-26 09:12:47,2024-01-02 12:53:47,2023-12-26 09:12:47.000,73,1784,10,2,Tienda Fisica,10,OUTLET,4,518.548486,2011.97,1723.58,2855 Calle Central Apt 641 - Ref 049506,Nota interna orden 049506: validacion logistica 700050 prioridad B lote 7a8f6fee,ETL-20231226-049506
49507,2023-05-20 00:06:18,2023-05-26 06:43:18,2023-05-20 00:06:18.000,17,1335,17,4,Marketplace,23,TEMPORADA,2,220.498476,405.72,265.06,4292 Calle Central Apt 664 - Ref 049507,Nota interna orden 049507: validacion logistica 106159 prioridad C lote 8720729e,ETL-20230520-049507
49508,2025-12-13 19:28:46,2025-12-21 11:27:46,2025-12-13 19:28:46.000,33,647,23,5,Call Center,12,SIN_PROMO,3,846.537116,2285.65,1675.67,9483 Calle Central Apt 570 - Ref 049508,Nota interna orden 049508: validacion logistica 294610 prioridad A lote 253a3515,ETL-20251213-049508
49509,2024-01-07 01:32:39,2024-01-11 22:46:39,2024-01-07 01:32:39.000,48,1657,9,5,Call Center,3,CYBER,4,1245.424602,4234.44,2836.26,9684 Calle Central Apt 971 - Ref 049509,Nota interna orden 049509: validacion logistica 482674 prioridad B lote 23ea262d,ETL-20240107-049509
49510,2024-02-19 08:15:25,2024-02-26 03:05:25,2024-02-19 08:15:25.000,35,1426,4,5,Call Center,6,TEMPORADA,7,1280.845757,8248.65,5950.36,3400 Calle Central Apt 336 - Ref 049510,Nota interna orden 049510: validacion logistica 331528 prioridad C lote d677cd9d,ETL-20240219-049510
49511,2025-05-22 14:18:36,2025-05-30 06:50:36,2025-05-22 14:18:36.000,60,2058,23,2,Tienda Fisica,7,BLACKFRIDAY,2,359.419180,611.01,346.41,3949 Calle Central Apt 280 - Ref 049511,Nota interna orden 049511: validacion logistica 217996 prioridad C lote 7760925b,ETL-20250522-049511
49512,2023-09-02 02:47:23,2023-09-06 16:39:23,2023-09-02 02:47:23.000,4,1263,33,4,Marketplace,13,SIN_PROMO,2,1031.684274,1857.03,1423.34,865 Calle Central Apt 62 - Ref 049512,Nota interna orden 049512: validacion logistica 434227 prioridad C lote fc3c92cf,ETL-20230902-049512
49513,2024-10-18 09:05:18,2024-10-25 18:37:18,2024-10-18 09:05:18.000,61,1918,19,2,Tienda Fisica,19,BLACKFRIDAY,1,923.543590,877.37,458.33,264 Calle Central Apt 785 - Ref 049513,Nota interna orden 049513: validacion logistica 100839 prioridad A lote 1b03fc54,ETL-20241018-049513
49514,2023-11-22 19:11:20,2023-11-27 05:52:20,2023-11-22 19:11:20.000,76,618,17,4,Marketplace,10,OUTLET,2,202.735088,393.31,301.28,1212 Calle Central Apt 726 - Ref 049514,Nota interna orden 049514: validacion logistica 392911 prioridad C lote 45254a45,ETL-20231122-049514
49515,2025-09-25 22:33:59,2025-10-04 00:38:59,2025-09-25 22:33:59.000,55,1906,19,4,Marketplace,14,BLACKFRIDAY,1,280.065977,266.06,186.39,2763 Calle Central Apt 453 - Ref 049515,Nota interna orden 049515: validacion logistica 544905 prioridad B lote adb991ef,ETL-20250925-049515
49516,2023-10-19 10:01:06,2023-10-27 03:03:06,2023-10-19 10:01:06.000,67,1727,7,2,Tienda Fisica,15,CYBER,8,428.400269,3427.20,2135.07,8120 Calle Central Apt 9 - Ref 049516,Nota interna orden 049516: validacion logistica 166699 prioridad B lote f808e8c4,ETL-20231019-049516
49517,2024-12-02 14:07:20,2024-12-11 01:12:20,2024-12-02 14:07:20.000,53,1113,1,2,Tienda Fisica,24,SIN_PROMO,8,883.061260,7064.49,6695.12,801 Calle Central Apt 4 - Ref 049517,Nota interna orden 049517: validacion logistica 751978 prioridad B lote abe300a0,ETL-20241202-049517
49518,2025-09-20 19:40:21,2025-09-28 02:29:21,2025-09-20 19:40:21.000,9,1846,12,5,Call Center,24,SIN_PROMO,5,1421.443023,7107.22,4129.83,1473 Calle Central Apt 809 - Ref 049518,Nota interna orden 049518: validacion logistica 968323 prioridad A lote bb0df20c,ETL-20250920-049518
49519,2024-12-03 22:15:43,2024-12-09 01:45:43,2024-12-03 22:15:43.000,58,1694,33,5,Call Center,19,BLACKFRIDAY,2,312.201472,593.18,456.47,4200 Calle Central Apt 24 - Ref 049519,Nota interna orden 049519: validacion logistica 343354 prioridad C lote fe79d9ae,ETL-20241203-049519
49520,2025-11-03 17:32:45,2025-11-05 20:23:45,2025-11-03 17:32:45.000,2,1392,18,2,Tienda Fisica,22,OUTLET,4,765.592864,2756.13,1675.80,4300 Calle Central Apt 384 - Ref 049520,Nota interna orden 049520: validacion logistica 227711 prioridad B lote fea9a95e,ETL-20251103-049520
49521,2025-01-27 11:19:56,2025-01-28 14:50:56,2025-01-27 11:19:56.000,41,1592,1,5,Call Center,2,BLACKFRIDAY,5,723.480267,3508.88,2767.44,7238 Calle Central Apt 845 - Ref 049521,Nota interna orden 049521: validacion logistica 109764 prioridad A lote aeef25a7,ETL-20250127-049521
49522,2024-12-13 04:36:33,2024-12-18 18:58:33,2024-12-13 04:36:33.000,19,2012,1,3,Distribuidor,19,BLACKFRIDAY,6,745.481524,4249.24,3391.97,3940 Calle Central Apt 583 - Ref 049522,Nota interna orden 049522: validacion logistica 583697 prioridad B lote da10c4f1,ETL-20241213-049522
49523,2025-01-28 02:40:05,2025-02-01 11:23:05,2025-01-28 02:40:05.000,43,22,17,3,Distribuidor,11,TEMPORADA,5,137.298176,665.90,508.46,5002 Calle Central Apt 362 - Ref 049523,Nota interna orden 049523: validacion logistica 240815 prioridad B lote 67e1db3b,ETL-20250128-049523
49524,2025-08-09 05:01:36,2025-08-17 00:10:36,2025-08-09 05:01:36.000,67,666,29,1,Online,6,TEMPORADA,7,514.301698,3312.10,1846.00,9641 Calle Central Apt 119 - Ref 049524,Nota interna orden 049524: validacion logistica 412467 prioridad B lote 7442b389,ETL-20250809-049524
49525,2024-08-17 12:01:26,2024-08-23 08:26:26,2024-08-17 12:01:26.000,13,1942,33,5,Call Center,16,LOYALTY,1,482.641216,458.51,224.66,6127 Calle Central Apt 761 - Ref 049525,Nota interna orden 049525: validacion logistica 915416 prioridad C lote 77397062,ETL-20240817-049525
49526,2023-11-02 06:56:32,2023-11-05 23:11:32,2023-11-02 06:56:32.000,55,965,3,4,Marketplace,11,TEMPORADA,6,245.465413,1428.61,1087.25,9300 Calle Central Apt 784 - Ref 049526,Nota interna orden 049526: validacion logistica 859082 prioridad C lote a5e0fdcc,ETL-20231102-049526
49527,2024-06-22 22:49:00,2024-07-02 07:23:00,2024-06-22 22:49:00.000,58,1538,18,4,Marketplace,1,SIN_PROMO,7,384.355286,2421.44,1609.97,3059 Calle Central Apt 886 - Ref 049527,Nota interna orden 049527: validacion logistica 206713 prioridad C lote 5902a1dd,ETL-20240622-049527
49528,2023-06-10 06:26:53,2023-06-17 16:48:53,2023-06-10 06:26:53.000,71,2167,12,2,Tienda Fisica,12,SIN_PROMO,7,526.845322,3319.13,2480.66,4287 Calle Central Apt 686 - Ref 049528,Nota interna orden 049528: validacion logistica 758789 prioridad A lote 7386b19b,ETL-20230610-049528
49529,2024-09-25 16:12:01,2024-10-02 17:53:01,2024-09-25 16:12:01.000,2,200,12,1,Online,8,CYBER,4,675.174870,2700.70,1603.11,1874 Calle Central Apt 256 - Ref 049529,Nota interna orden 049529: validacion logistica 560892 prioridad B lote 08a5e304,ETL-20240925-049529
49530,2023-12-10 21:07:17,2023-12-14 04:26:17,2023-12-10 21:07:17.000,46,2017,12,2,Tienda Fisica,5,OUTLET,8,453.643930,3193.65,2399.69,8576 Calle Central Apt 112 - Ref 049530,Nota interna orden 049530: validacion logistica 810616 prioridad A lote f833dfa5,ETL-20231210-049530
49531,2025-08-17 11:37:22,2025-08-27 11:14:22,2025-08-17 11:37:22.000,1,1928,23,3,Distribuidor,1,SIN_PROMO,5,841.579265,3787.11,3556.73,379 Calle Central Apt 969 - Ref 049531,Nota interna orden 049531: validacion logistica 833040 prioridad C lote 295bc512,ETL-20250817-049531
49532,2024-04-07 10:00:23,2024-04-16 01:00:23,2024-04-07 10:00:23.000,11,2457,29,5,Call Center,1,SIN_PROMO,6,700.214889,3781.16,2783.05,9350 Calle Central Apt 408 - Ref 049532,Nota interna orden 049532: validacion logistica 785645 prioridad B lote 1b3036cd,ETL-20240407-049532
49533,2023-05-10 22:16:21,2023-05-16 02:11:21,2023-05-10 22:16:21.000,58,863,18,5,Call Center,23,TEMPORADA,8,393.483203,2896.04,1853.31,4234 Calle Central Apt 295 - Ref 049533,Nota interna orden 049533: validacion logistica 435892 prioridad B lote 4d93d5ab,ETL-20230510-049533
49534,2025-06-01 03:11:42,2025-06-03 16:06:42,2025-06-01 03:11:42.000,47,428,3,1,Online,9,LOYALTY,7,423.155920,2813.99,2511.25,1789 Calle Central Apt 74 - Ref 049534,Nota interna orden 049534: validacion logistica 281306 prioridad B lote 42240a22,ETL-20250601-049534
49535,2023-08-09 17:37:37,2023-08-11 12:41:37,2023-08-09 17:37:37.000,47,272,5,5,Call Center,19,BLACKFRIDAY,7,468.619158,3116.32,2441.11,7308 Calle Central Apt 957 - Ref 049535,Nota interna orden 049535: validacion logistica 863274 prioridad C lote bcfef023,ETL-20230809-049535
49536,2023-10-24 19:54:09,2023-10-26 01:40:09,2023-10-24 19:54:09.000,21,1595,19,2,Tienda Fisica,24,SIN_PROMO,2,917.624838,1835.25,1090.90,644 Calle Central Apt 535 - Ref 049536,Nota interna orden 049536: validacion logistica 769241 prioridad C lote 617fd209,ETL-20231024-049536
49537,2025-11-24 06:36:11,2025-11-28 07:44:11,2025-11-24 06:36:11.000,35,910,1,5,Call Center,5,OUTLET,2,1123.897678,1978.06,1653.45,6629 Calle Central Apt 450 - Ref 049537,Nota interna orden 049537: validacion logistica 397490 prioridad A lote 90fb8a14,ETL-20251124-049537
49538,2024-02-07 07:39:08,2024-02-15 04:57:08,2024-02-07 07:39:08.000,79,1261,12,3,Distribuidor,14,BLACKFRIDAY,5,858.987266,4080.19,3336.75,6654 Calle Central Apt 959 - Ref 049538,Nota interna orden 049538: validacion logistica 857186 prioridad A lote 0a5fb43f,ETL-20240207-049538
49539,2024-12-24 14:22:58,2024-12-30 22:13:58,2024-12-24 14:22:58.000,49,1697,25,2,Tienda Fisica,2,BLACKFRIDAY,5,441.702262,2142.26,1163.03,7503 Calle Central Apt 643 - Ref 049539,Nota interna orden 049539: validacion logistica 612161 prioridad A lote 126260d6,ETL-20241224-049539
49540,2025-04-05 04:45:01,2025-04-08 03:13:01,2025-04-05 04:45:01.000,48,1453,14,4,Marketplace,18,TEMPORADA,7,1193.296016,7517.76,4805.43,9230 Calle Central Apt 58 - Ref 049540,Nota interna orden 049540: validacion logistica 208643 prioridad A lote 05b5fccf,ETL-20250405-049540
49541,2025-10-17 01:31:44,2025-10-23 03:26:44,2025-10-17 01:31:44.000,79,1913,11,1,Online,6,TEMPORADA,7,834.470518,5373.99,4746.96,1921 Calle Central Apt 276 - Ref 049541,Nota interna orden 049541: validacion logistica 626404 prioridad B lote e3255ae5,ETL-20251017-049541
49542,2025-07-05 02:14:32,2025-07-15 00:26:32,2025-07-05 02:14:32.000,40,1095,21,3,Distribuidor,8,CYBER,5,429.813601,2149.07,1661.62,469 Calle Central Apt 868 - Ref 049542,Nota interna orden 049542: validacion logistica 446687 prioridad C lote 0923059b,ETL-20250705-049542
49543,2024-05-05 15:01:50,2024-05-12 04:44:50,2024-05-05 15:01:50.000,62,2207,25,4,Marketplace,11,TEMPORADA,7,186.232122,1264.52,1146.09,178 Calle Central Apt 901 - Ref 049543,Nota interna orden 049543: validacion logistica 811541 prioridad C lote 0fb8ae47,ETL-20240505-049543
49544,2023-01-17 12:27:07,2023-01-24 20:14:07,2023-01-17 12:27:07.000,65,2007,9,3,Distribuidor,6,TEMPORADA,8,454.897823,3348.05,2718.94,6755 Calle Central Apt 862 - Ref 049544,Nota interna orden 049544: validacion logistica 807587 prioridad A lote 284ba24b,ETL-20230117-049544
49545,2024-10-13 07:15:06,2024-10-21 16:10:06,2024-10-13 07:15:06.000,19,1457,22,4,Marketplace,12,SIN_PROMO,2,874.304434,1573.75,1216.85,9489 Calle Central Apt 765 - Ref 049545,Nota interna orden 049545: validacion logistica 298781 prioridad C lote 88718b24,ETL-20241013-049545
49546,2023-08-30 07:39:56,2023-09-04 13:56:56,2023-08-30 07:39:56.000,40,1148,24,1,Online,15,CYBER,7,476.654553,3336.58,2364.21,2595 Calle Central Apt 989 - Ref 049546,Nota interna orden 049546: validacion logistica 858971 prioridad C lote 45447dc7,ETL-20230830-049546
49547,2024-03-12 18:27:46,2024-03-19 04:44:46,2024-03-12 18:27:46.000,76,1789,16,3,Distribuidor,15,CYBER,4,188.090947,752.36,617.96,8037 Calle Central Apt 394 - Ref 049547,Nota interna orden 049547: validacion logistica 524834 prioridad B lote cc9d63b8,ETL-20240312-049547
49548,2024-01-24 18:47:09,2024-02-03 16:40:09,2024-01-24 18:47:09.000,5,552,6,4,Marketplace,4,LOYALTY,6,497.934074,2539.46,1631.19,802 Calle Central Apt 381 - Ref 049548,Nota interna orden 049548: validacion logistica 623359 prioridad C lote 1cc61e5e,ETL-20240124-049548
49549,2025-12-01 03:09:34,2025-12-07 03:31:34,2025-12-01 03:09:34.000,73,1894,23,1,Online,16,LOYALTY,5,581.219873,2760.79,2108.93,1257 Calle Central Apt 76 - Ref 049549,Nota interna orden 049549: validacion logistica 390591 prioridad B lote c8823968,ETL-20251201-049549
49550,2023-08-11 20:52:31,2023-08-13 01:22:31,2023-08-11 20:52:31.000,52,2116,14,5,Call Center,19,BLACKFRIDAY,1,918.694020,872.76,546.77,7041 Calle Central Apt 533 - Ref 049550,Nota interna orden 049550: validacion logistica 782009 prioridad A lote 77d211d4,ETL-20230811-049550
49551,2023-12-29 16:42:02,2023-12-30 18:56:02,2023-12-29 16:42:02.000,70,2476,12,5,Call Center,9,LOYALTY,7,562.945283,3743.59,2180.69,6175 Calle Central Apt 987 - Ref 049551,Nota interna orden 049551: validacion logistica 566654 prioridad B lote e2de278b,ETL-20231229-049551
49552,2023-11-27 23:39:47,2023-12-06 14:11:47,2023-11-27 23:39:47.000,15,1626,17,2,Tienda Fisica,22,OUTLET,8,1142.253897,8224.23,6210.88,4664 Calle Central Apt 755 - Ref 049552,Nota interna orden 049552: validacion logistica 848307 prioridad A lote 9d5a3d33,ETL-20231127-049552
49553,2025-09-08 06:01:07,2025-09-10 03:28:07,2025-09-08 06:01:07.000,24,5,3,5,Call Center,21,LOYALTY,8,1290.073060,9804.56,6767.84,3736 Calle Central Apt 488 - Ref 049553,Nota interna orden 049553: validacion logistica 199179 prioridad C lote ee2515cd,ETL-20250908-049553
49554,2024-05-04 05:30:49,2024-05-05 12:17:49,2024-05-04 05:30:49.000,43,648,5,3,Distribuidor,6,TEMPORADA,3,119.575552,330.03,305.42,6378 Calle Central Apt 282 - Ref 049554,Nota interna orden 049554: validacion logistica 793408 prioridad C lote ded46e78,ETL-20240504-049554
49555,2025-09-13 08:08:27,2025-09-17 12:15:27,2025-09-13 08:08:27.000,25,1961,20,5,Call Center,6,TEMPORADA,1,512.835347,471.81,360.07,6994 Calle Central Apt 408 - Ref 049555,Nota interna orden 049555: validacion logistica 311732 prioridad C lote 5a7c5de9,ETL-20250913-049555
49556,2025-05-09 22:51:43,2025-05-15 22:41:43,2025-05-09 22:51:43.000,27,848,5,1,Online,19,BLACKFRIDAY,1,19.999002,19.00,16.30,6734 Calle Central Apt 176 - Ref 049556,Nota interna orden 049556: validacion logistica 457326 prioridad A lote e66b6093,ETL-20250509-049556
49557,2024-05-08 04:35:29,2024-05-10 05:57:29,2024-05-08 04:35:29.000,46,1228,27,2,Tienda Fisica,4,LOYALTY,3,460.162192,1173.41,889.65,2248 Calle Central Apt 527 - Ref 049557,Nota interna orden 049557: validacion logistica 327250 prioridad C lote c9d2d90c,ETL-20240508-049557
49558,2023-01-02 08:27:41,2023-01-05 18:18:41,2023-01-02 08:27:41.000,63,828,27,5,Call Center,11,TEMPORADA,4,1185.330223,4599.08,3116.05,8538 Calle Central Apt 326 - Ref 049558,Nota interna orden 049558: validacion logistica 990068 prioridad B lote 4d9de480,ETL-20230102-049558
49559,2023-03-09 04:33:29,2023-03-11 12:27:29,2023-03-09 04:33:29.000,4,2353,10,3,Distribuidor,11,TEMPORADA,5,1023.617142,4964.54,3312.98,5750 Calle Central Apt 911 - Ref 049559,Nota interna orden 049559: validacion logistica 682552 prioridad A lote fe2305d4,ETL-20230309-049559
49560,2025-02-15 19:09:30,2025-02-24 00:42:30,2025-02-15 19:09:30.000,19,2240,32,3,Distribuidor,2,BLACKFRIDAY,7,756.763986,5138.43,4050.71,8274 Calle Central Apt 217 - Ref 049560,Nota interna orden 049560: validacion logistica 693968 prioridad A lote cb04cb18,ETL-20250215-049560
49561,2023-04-15 13:09:59,2023-04-24 00:19:59,2023-04-15 13:09:59.000,18,191,8,1,Online,9,LOYALTY,4,418.182150,1589.09,1094.79,5314 Calle Central Apt 312 - Ref 049561,Nota interna orden 049561: validacion logistica 530511 prioridad C lote 1bfee04a,ETL-20230415-049561
49562,2024-03-15 19:28:57,2024-03-22 03:39:57,2024-03-15 19:28:57.000,44,2023,20,3,Distribuidor,19,BLACKFRIDAY,3,992.573074,2828.83,2073.47,8235 Calle Central Apt 129 - Ref 049562,Nota interna orden 049562: validacion logistica 709223 prioridad A lote b223e8da,ETL-20240315-049562
49563,2023-08-14 23:52:38,2023-08-21 18:51:38,2023-08-14 23:52:38.000,35,1049,26,4,Marketplace,23,TEMPORADA,2,1121.033128,2062.70,1664.79,7400 Calle Central Apt 622 - Ref 049563,Nota interna orden 049563: validacion logistica 947710 prioridad B lote f96a22e1,ETL-20230814-049563
49564,2023-10-30 08:53:49,2023-11-05 21:45:49,2023-10-30 08:53:49.000,63,2256,16,4,Marketplace,24,SIN_PROMO,7,1177.551452,8242.86,5868.66,1463 Calle Central Apt 753 - Ref 049564,Nota interna orden 049564: validacion logistica 419316 prioridad C lote e68f7cc2,ETL-20231030-049564
